"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
1,"daily_group","ETH","afr::eth::afar::zone1::afambo","daily","admin3",25790,1709.912354,"AFR","6/18/2018","7/22/2018",362,0,6,5,"no","complete","15556",394.33889104304,1.7,0,15.0826444055272,14.03624946,3.43,362,2.17,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone1::asaita","daily","admin3",63826,1677.24738,"AFR","5/21/2018","6/24/2018",846,0,9,5,"no","complete","15557",300.347820637358,1.1,0,38.0540168141446,13.2547248,3,846,2.79,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone1::mile","daily","admin3",82238,4067.788313,"AFR","6/4/2018","7/8/2018",121,9,3,5,"no","complete","15563",47.0585374157932,2.5,7.43801652892562,20.2168829034639,1.471325027,2.71,121,1.41,"old_definition","10,000-100,000",0.109438459106496,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone2","daily","admin2",472966,29871.38838,"AFR","9/11/2017","10/22/2017",166,0,0,6,"no","complete","16632",3.86919990020424,0,0,15.8334120256917,0.350976487,4.14,166,1.91,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone2::dalol","daily","admin3",72441,2232.222703,"AFR","9/26/2016","10/30/2016",24,0,0,5,"no","complete","15569",11.0434698582295,0,0,32.4524071467613,0.331300487,3,24,1.63,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone2::erebti","daily","admin3",56428,2613.389615,"AFR","9/19/2016","10/30/2016",27,0,2,6,"no","complete","15570",11.1646700219749,7.4,0,21.5918819284051,0.478478571,4,27,2.06,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone3::amibara","daily","admin3",69388,3469.530866,"AFR","9/17/2018","10/21/2018",12,0,0,5,"no","complete","15573",4.75586556753329,0,0,19.9992456271176,0.172939261,3.29,12,2.11,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone4","daily","admin2",305124,11141.99142,"AFR","9/9/2019","10/20/2019",52,0.5,0,6,"no","complete","16634",3.76895950498814,0,0.961538461538462,27.3850507057741,0.170422395,2.43,52,2.55,"old_definition","100,000-1,000,000",0.00163867804564702,"Rural settings"
1,"daily_group","ETH","afr::eth::afar::zone4::ewa","daily","admin3",64379,1444.345005,"AFR","9/9/2019","10/20/2019",52,0.5,0,6,"no","complete","15580",17.862967737927,0,0.961538461538462,44.5731454584149,0.807714695,2.43,52,2.55,"old_definition","10,000-100,000",0.00776650771214216,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::awi","daily","admin2",1183691,9070.495293,"AFR","8/22/2016","11/6/2016",93,0,0,11,"no","complete","16652",0.616715004169162,0,0,130.499047931097,0.078567785,6.57,93,1.66,"old_definition",">1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::awi::ankasha","daily","admin3",93981,537.9821993,"AFR","8/29/2016","10/23/2016",55,0,0,8,"no","complete","15590",5.00101084261712,0,0,174.691653594272,0.585220538,5.57,55,1.82,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::bahirdar::bahirdar","daily","admin3",387416,213.437952,"AFR","6/19/2017","8/13/2017",382,0,12,8,"no","complete","15602",11.0217440683916,3.1,0,1815.1223639927,0.986020116,3.57,382,1.99,"old_definition","100,000-1,000,000",0,"Urban settings"
1,"daily_group","ETH","afr::eth::amhara::centralgondar::gondarzuria","daily","admin3",152510,1108.768227,"AFR","8/15/2016","9/18/2016",72,0,0,5,"no","complete","15608",10.9501016326798,0,0,137.549035304382,0.472098207,3.57,72,2.08,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::centralgondar::layarmacho","daily","admin3",192562,1059.351658,"AFR","8/15/2016","11/6/2016",41,0,0,12,"no","complete","15610",2.59656630072392,0,0,181.77344467799,0.212917815,3.29,41,1.9,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::centralgondar::tacharmacho","daily","admin3",111515,2709.641775,"AFR","9/5/2016","10/30/2016",14,0,0,8,"no","complete","15612",2.42119894184639,0,0,41.1548866085813,0.125542866,6.43,14,1.89,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::centralgondar::tsegede","daily","admin3",86499,1879.401975,"AFR","7/17/2017","9/3/2017",120,0,0,7,"no","complete","15614",12.7169100220812,0,0,46.0247467814862,1.387286369,4.71,120,2.08,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::centralgondar::wegera","daily","admin3",221398,1238.477778,"AFR","8/29/2016","10/16/2016",205,0,0,7,"no","complete","15615",9.8013532190896,0,0,178.766227325881,0.925931154,4.43,205,1.38,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::eastgojam","daily","admin2",2665181,14081.30865,"AFR","8/7/2017","9/24/2017",67,4,1,7,"no","complete","16651",0.438994574852515,1.5,5.97014925373134,189.270831727703,0.025139003,3,67,2.02,"old_definition",">1,000,000",0.00150083615334193,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::eastgojam::debremarkos","daily","admin3",98347,65.84129944,"AFR","7/31/2017","9/24/2017",27,4,0,8,"no","complete","15626",4.0672313339502,0,14.8148148148148,1493.69773738475,0.274537003,6.71,27,1.98,"old_definition","10,000-100,000",0.040672313339502,"Urban settings"
1,"daily_group","ETH","afr::eth::amhara::gondar::gondar","daily","admin3",326606,292.8305431,"AFR","8/15/2016","9/25/2016",39,0,0,6,"no","complete","15640",2.14325517596125,0,0,1115.34130470969,0.119409634,2.71,39,2,"old_definition","100,000-1,000,000",0,"Urban settings"
1,"daily_group","ETH","afr::eth::amhara::northgondar::janamora","daily","admin3",169668,1296.696732,"AFR","8/15/2016","10/9/2016",120,0,0,8,"no","complete","15652",8.42822453261664,0,0,130.846323440877,0.707260796,3.14,120,2.24,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa","daily","admin2",2200160,16184.77079,"AFR","7/4/2016","8/28/2016",384,0,0,8,"no","complete","16650",2.18165951567159,0,0,135.940139563756,0.174532702,3.86,384,2.25,"old_definition",">1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::angolelanatera","daily","admin3",96685,807.5365188,"AFR","7/25/2016","8/28/2016",9,0,0,5,"no","complete","15663",2.79257382220613,0,0,119.728331473695,0.093085426,3.57,9,2.15,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::debreberhan","daily","admin3",118482,146.3769126,"AFR","7/25/2016","8/28/2016",12,0,0,5,"no","complete","15670",2.53203018179977,0,0,809.430926609119,0.101280519,3,12,1.79,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::eferatanagidem","daily","admin3",124970,511.1145077,"AFR","10/3/2016","11/6/2016",9,0,0,5,"no","complete","15671",2.16051852444587,0,0,244.504896881838,0.07201687,3.29,9,2.01,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::hageremariam","daily","admin3",70309,714.9431364,"AFR","7/25/2016","9/11/2016",28,0,0,7,"no","complete","15674",5.68917208323259,0,0,98.342086832292,0.398237134,3.71,28,1.85,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::kewet","daily","admin3",123538,756.6279502,"AFR","8/22/2016","9/25/2016",44,0,0,5,"no","complete","15675",9.47077012741019,0,0,163.274433580395,0.356163101,3.14,44,2.2,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northshewa::menzkeyagabriel","daily","admin3",54781,544.8162801,"AFR","7/4/2016","8/7/2016",39,0,0,5,"no","complete","15678",18.2545042989358,0,0,100.549491637704,0.711925008,2.43,39,2.09,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northwello","daily","admin2",1640427,11131.25852,"AFR","8/1/2016","9/18/2016",61,0,0,7,"no","complete","16655",0.384046348907937,0,0,147.371206683645,0.037185426,4.14,61,2.01,"old_definition",">1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::northwello::meket","daily","admin3",146862,1331.77981,"AFR","8/1/2016","9/4/2016",9,0,0,5,"no","complete","15701",2.04273399517915,0,0,110.274986072961,0.061281707,3.14,9,1.93,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::oromiya","daily","admin2",551015,3814.731684,"AFR","8/1/2016","10/23/2016",133,0,0,12,"no","complete","16654",1.27038283894268,0,0,144.443972904072,0.241372383,4,133,1.76,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::oromiya::artumafursi","daily","admin3",101393,613.146455,"AFR","8/8/2016","9/11/2016",25,0,0,5,"no","complete","15705",6.21344668764116,0,0,165.365059478326,0.246563293,3,25,2.01,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::oromiya::batitown","daily","admin3",7143,3.636097282,"AFR","9/12/2016","10/16/2016",40,0,0,5,"no","complete","15707",149.797004059919,0,0,1964.46889233697,5.599443227,4,40,2.02,"old_definition","<10,000",0,"Urban settings"
1,"daily_group","ETH","afr::eth::amhara::southgondar::eastesite|westesite","daily","admin3",384223,2142.331163,"AFR","8/22/2016","10/30/2016",15,0,0,10,"no","complete","15715|15728",0.780796568659346,0,0,179.348088958364,0.039039786,3.43,15,1.87,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::southgondar::semada","daily","admin3",184151,1339.858462,"AFR","7/3/2017","8/6/2017",181,4,9,5,"no","complete","15726",24.2735581126358,5,2.20994475138122,137.440636621512,0.982884622,3.71,181,3.01,"old_definition","100,000-1,000,000",0.0217213047987793,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::southwello","daily","admin2",3207617,18535.69095,"AFR","7/25/2016","9/4/2016",35,0,0,6,"no","complete","16656",0.20887780554848,0,0,173.050845995034,0.010911525,4.14,35,1.78,"old_definition",">1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::waghimra","daily","admin2",508182,8918.570187,"AFR","8/29/2016","11/13/2016",111,0,0,11,"no","complete","16653",1.04293343723312,0,0,56.9802097583694,0.218425655,8.71,111,1.78,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::waghimra::abergele","daily","admin3",57123,1575.210347,"AFR","8/29/2016","11/13/2016",99,0,0,11,"no","complete","15757",9.27822418290356,0,0,36.2637282752689,1.733072506,5.71,99,1.78,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::westgojam","daily","admin2",2777558,13563.08647,"AFR","9/26/2016","10/30/2016",42,0,0,5,"no","complete","16635",0.4680370310899,0,0,204.788047775382,0.015121192,3.14,42,1.96,"old_definition",">1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::westgojam::bahirdarzuria","daily","admin3",138714,1443.372714,"AFR","3/20/2017","4/23/2017",56,9,2,5,"no","complete","15762",9.87643640872587,3.6,16.0714285714286,96.1040753053892,0.403706621,3.86,56,1.45,"old_definition","100,000-1,000,000",0.0648816990354254,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::westgondar","daily","admin2",282941,15286.68386,"AFR","8/22/2016","10/23/2016",399,0,0,9,"no","complete","16649",9.43659632220145,0,0,18.5089848518657,1.410183161,5.86,399,1.98,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::westgondar::metema","daily","admin3",126619,5326.195476,"AFR","10/10/2016","11/13/2016",31,0,0,5,"no","complete","15782",8.13464014089513,0,0,23.772878890861,0.24482748,3.57,31,1.79,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::amhara::westgondar::mirabarmacho","daily","admin3",22454,1488.788551,"AFR","8/22/2016","10/9/2016",273,0,0,7,"no","complete","15784",112.674801817048,0,0,15.0820611731048,12.15809384,5.86,273,1.95,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::benishangulgumuz","daily","admin1",1016776,50237.03954,"AFR","9/19/2016","11/13/2016",244,21,16,8,"no","complete","16680",3.70779798106958,6.6,8.60655737704918,20.239568440143,0.239974134,5.43,244,1.87,"old_definition",">1,000,000",0.0206535166054274,"Rural settings"
1,"daily_group","ETH","afr::eth::benishangulgumuz::metekel","daily","admin2",416090,25478.94105,"AFR","9/5/2016","11/27/2016",224,18,16,12,"no","complete","16694",1.12956331562883,7.1,8.03571428571429,16.3307415007344,0.53834414,7.43,224,2.18,"old_definition","100,000-1,000,000",0.0432598716623807,"Rural settings"
1,"daily_group","ETH","afr::eth::benishangulgumuz::metekel::wenbera","daily","admin3",79286,7154.638234,"AFR","9/5/2016","11/27/2016",118,7,14,12,"no","complete","15791",5.92790656610246,11.9,5.93220338983051,11.0817622648229,1.488282045,5.43,118,2.18,"old_definition","10,000-100,000",0.088287970133441,"Rural settings"
1,"daily_group","ETH","afr::eth::diredawa","daily","admin1",427032,1053.55836,"AFR","8/15/2016","10/30/2016",48,12,0,11,"no","complete","16682",0.936697952378276,0,25,405.323536135198,0.112403532,9.29,48,1.87,"old_definition","100,000-1,000,000",0.0281009385713483,"Rural settings"
1,"daily_group","ETH","afr::eth::harari::harari::direteyara","daily","admin3",10211,11.36141122,"AFR","8/1/2016","9/4/2016",12,0,0,5,"no","complete","15837",39.1734404074038,0,0,898.743985432472,1.175185904,3.43,12,2,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::harari::harari::shenkor","daily","admin3",22131,27.13932263,"AFR","7/18/2016","8/21/2016",14,3,0,5,"no","complete","15841",14.9112105191812,0,21.4285714285714,815.458819725155,0.632584975,1.71,14,1.98,"old_definition","10,000-100,000",0.135556459265284,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::arsi::merti","daily","admin3",108056,872.1942023,"AFR","8/22/2016","10/9/2016",52,0,0,7,"no","complete","15860",7.12593470052565,0,0,123.88983980294,0.48123018,4.14,52,1.93,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::arsi::munessa","daily","admin3",221060,1072.36968,"AFR","9/12/2016","10/16/2016",14,0,0,5,"no","complete","15861",2.12611960553696,0,0,206.14159848309,0.063331195,2.14,14,2.19,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::bale::daweketchen","daily","admin3",95911,1689.588052,"AFR","2/13/2017","3/19/2017",34,0,0,5,"no","complete","15873",9.69648945376443,0,0,56.7659080486916,0.354495256,3.29,34,1.69,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::bale::gobatown","daily","admin3",43551,42.80230834,"AFR","7/11/2016","8/28/2016",92,3,0,7,"no","complete","15879",39.7235425133751,0,3.26086956521739,1017.49185240321,2.112438182,5,92,2.29,"old_definition","10,000-100,000",0.0688847558035407,"Urban settings"
1,"daily_group","ETH","afr::eth::oromia::bale::guradamole","daily","admin3",41324,5111.3431,"AFR","1/23/2017","3/19/2017",107,0,1,8,"no","complete","15882",26.6189139483109,0.9,0,8.08476347439873,2.589291909,5.14,107,1.77,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::bale::harenabuluk","daily","admin3",105018,1924.889136,"AFR","3/27/2017","4/30/2017",28,0,0,5,"no","complete","15883",7.90340703498448,0,0,54.5579472790998,0.266620742,2.86,28,1.75,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::bale::medawelabu","daily","admin3",137695,8804.248215,"AFR","5/2/2016","7/10/2016",82,30,0,10,"no","complete","15885",6.02781509858746,0,36.5853658536585,15.6396090429852,0.595516852,7.86,82,2.23,"old_definition","100,000-1,000,000",0.217872834888703,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::bale::mena","daily","admin3",179197,494.4114568,"AFR","6/20/2016","7/31/2016",64,18,0,6,"no","complete","15886",5.97108210516917,0,28.125,362.445079974126,0.357147466,4.14,64,1.87,"old_definition","100,000-1,000,000",0.100448110180416,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::aweday","daily","admin3",68546,59.12481821,"AFR","8/14/2017","9/17/2017",13,0,0,5,"no","complete","15918",5.39783503049047,0,0,1159.3439451524,0.189653361,2.43,13,1.96,"old_definition","10,000-100,000",0,"Urban settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::chinaksen","daily","admin3",124511,1558.513364,"AFR","10/10/2016","11/13/2016",95,0,0,5,"no","complete","15922",18.713206062115,0,0,79.8908773425186,0.762983743,3.29,95,1.77,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::fedis","daily","admin3",106611,700.2153472,"AFR","8/22/2016","10/30/2016",29,2,0,10,"no","complete","15925",2.81396853983172,0,6.89655172413793,152.25458914363,0.272015504,3.43,29,2.02,"old_definition","100,000-1,000,000",0.0187597902655448,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::girawa","daily","admin3",283468,1107.495195,"AFR","7/17/2017","8/20/2017",28,0,0,5,"no","complete","15926",2.46941453709061,0,0,255.954157886888,0.098776418,2.14,28,1.57,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::golooda","daily","admin3",142906,2047.938838,"AFR","6/19/2017","7/23/2017",11,0,0,5,"no","complete","15927",2.58911452283319,0,0,69.7804042524829,0.076973254,2.86,11,1.66,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::gursum","daily","admin3",229482,907.5548327,"AFR","8/21/2017","9/24/2017",47,0,0,5,"no","complete","15930",5.3598975083013,0,0,252.857449193769,0.204808227,3.57,47,1.84,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::jarso","daily","admin3",160930,576.9039854,"AFR","10/3/2016","11/6/2016",16,0,0,5,"no","complete","15933",3.29335736034301,0,0,278.954564490343,0.099421655,3.29,16,1.9,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::kersa","daily","admin3",245088,477.5410492,"AFR","5/22/2017","7/2/2017",360,0,1,6,"no","complete","15934",29.2547982765374,0.3,0,513.22917770228,1.468854358,3.29,360,3.04,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::kombolcha","daily","admin3",151844,299.7211562,"AFR","8/29/2016","10/2/2016",32,1,0,5,"no","complete","15935",5.72956455309396,0,3.125,506.617557216003,0.210741585,2.57,32,2.04,"old_definition","100,000-1,000,000",0.00658570638286663,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::kurfachele","daily","admin3",78217,243.0183177,"AFR","11/14/2016","12/25/2016",55,0,0,6,"no","complete","15937",13.6798905608755,0,0,321.856396424227,0.703166185,3.86,55,1.87,"old_definition","10,000-100,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastharerge::melkabelo","daily","admin3",232708,1390.50679,"AFR","10/3/2016","11/6/2016",9,0,0,5,"no","complete","15938",0.988363098819121,0,0,167.354810255907,0.038675005,2.86,9,1.78,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastshewa","daily","admin2",2020069,9803.900357,"AFR","7/11/2016","10/16/2016",353,23,2,14,"no","complete","16686",0.559386832826007,0.6,6.51558073654391,206.047483801451,0.174746452,5.14,353,2.01,"old_definition",">1,000,000",0.0113857496946886,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastshewa::boset","daily","admin3",180509,1332.083796,"AFR","8/8/2016","9/11/2016",41,1,2,5,"no","complete","15947",5.70608667711859,4.9,2.4390243902439,135.508742424489,0.227134801,3.86,41,1.6,"old_definition","100,000-1,000,000",0.00553988997778504,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastshewa::fentale","daily","admin3",114095,1463.53365,"AFR","9/12/2016","10/16/2016",40,0,0,5,"no","complete","15949",11.3940137604628,0,0,77.9585764905371,0.350584463,3,40,1.36,"old_definition","100,000-1,000,000",0,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastwellega","daily","admin2",1575953,13654.16178,"AFR","10/10/2016","11/20/2016",105,6,1,6,"no","complete","16697",1.28810948042232,1,5.71428571428571,115.419241795449,0.066626342,3.86,105,2.27,"old_definition",">1,000,000",0.00380722013917928,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::eastwellega::limu","daily","admin3",165927,354.5136402,"AFR","10/10/2016","11/20/2016",98,6,0,6,"no","complete","15966",11.6316211345953,0,6.12244897959184,468.041229404859,0.590619953,3.86,98,2.27,"old_definition","100,000-1,000,000",0.0361604802111772,"Rural settings"
1,"daily_group","ETH","afr::eth::oromia::finfinezuria","daily","admin2",885750,4448.930857,"AFR","6/13/2016","9/11/2016",455,218,3,13,"no","complete","16674",1.77250917301722,0.7,47.9120879120879,199.092777224521,0.513688964,6.57,455,2.14,"old_definition","100,000-1,000,000",0.24611910810048,"Rural settings"
