"country","year_month","has_data","outbreak_sCh","outbreak_deaths","outbreak_cCh","outbreak_duration","total_pop","outbreak_pop","outbreak_pop_censored","outbreak_number","outbreak_sl"
"MLI","2013-07","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-05","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-06","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-04","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-05","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-08","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-01","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-06","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-04","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-03","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-02","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-06","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-12","yes",1353,NA,NA,0,0,5465024.5,5465024.5,0,"admin1"
"MOZ","2018-01","yes",1353,NA,NA,0,0,5465024.5,5465024.5,0,"admin1"
"MOZ","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-05","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-11","yes",1353,NA,NA,0,0,5465024.5,5465024.5,0,"admin1"
"MOZ","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-09","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-10","yes",1353,NA,NA,0,0,5465024.5,5465024.5,0,"admin1"
"MOZ","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2012-04","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2015-07","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2016-08","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2017-09","yes",0,NA,NA,0,0,0,0,0,NA
"MOZ","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"MOZ","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-01","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-03","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-07","yes",604,30,NA,0,0,955203.8,955203.8,0,"admin2"
"MWI","2017-08","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-10","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-02","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-05","yes",30,1,NA,0,0,406134.4,406134.4,0,"admin2"
"MWI","2016-06","yes",604,30,NA,0,0,955203.8,955203.8,0,"admin2"
"MWI","2017-07","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-09","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-04","yes",30,1,NA,0,0,406134.4,406134.4,0,"admin2"
"MWI","2016-05","yes",656,36,NA,0,0,1892223.7,1892223.7,0,"admin2"
"MWI","2017-06","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-07","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-08","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-11","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-03","yes",30,1,NA,0,0,406134.4,406134.4,0,"admin2"
"MWI","2016-04","yes",656,36,NA,0,0,1892223.7,1892223.7,0,"admin2"
"MWI","2017-05","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-06","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-07","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-10","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-03","yes",617,23,NA,0,0,2244611.8,2244611.8,0,"admin2"
"MWI","2017-04","yes",25,0,NA,0,0,294342.6,294342.6,0,"admin2"
"MWI","2018-05","yes",388,18,NA,0,0,1650615.5,1650615.5,0,"admin2"
"MWI","2019-06","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-02","yes",565,17,NA,0,0,1307591.9,1307591.9,0,"admin2"
"MWI","2017-03","yes",25,0,NA,0,0,294342.6,294342.6,0,"admin2"
"MWI","2018-04","yes",478,22,NA,0,0,2104075.9,2104075.9,0,"admin2"
"MWI","2019-05","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-09","yes",315,5,NA,0,0,1529565.4,1529565.4,0,"admin2"
"MWI","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-01","yes",188,0,NA,0,0,676233.3,676233.3,0,"admin2"
"MWI","2017-02","yes",25,0,NA,0,0,294342.6,294342.6,0,"admin2"
"MWI","2018-03","yes",852,28,NA,0,0,3248684.1,3248684.1,0,"admin2"
"MWI","2019-04","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-08","yes",315,5,NA,0,0,1529565.4,1529565.4,0,"admin2"
"MWI","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2017-01","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-02","yes",852,28,NA,0,0,3248684.1,3248684.1,0,"admin2"
"MWI","2019-03","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-05","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-07","yes",224,5,NA,0,0,902888.1,902888.1,0,"admin2"
"MWI","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2017-12","yes",731,23,NA,0,0,1989674.1,1989674.1,0,"admin2"
"MWI","2018-01","yes",821,27,NA,0,0,2443134.5,2443134.5,0,"admin2"
"MWI","2019-02","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-04","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-09","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2017-11","yes",343,5,NA,0,0,339058.6,339058.6,0,"admin2"
"MWI","2018-12","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-01","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-03","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-05","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-08","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2017-10","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2010-02","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2012-04","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2015-07","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2017-09","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"MWI","2019-11","yes",0,NA,NA,0,0,0,0,0,NA
"MWI","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-04","yes",68,NA,NA,0,0,57475.4,57475.4,0,"admin2"
"NAM","2015-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-03","yes",68,NA,NA,0,0,57475.4,57475.4,0,"admin2"
"NAM","2015-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-02","yes",68,NA,NA,0,0,57475.4,57475.4,0,"admin2"
"NAM","2015-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-12","yes",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-01","yes",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-01","yes",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-04","no",0,NA,NA,0,0,0,0,0,NA
